Var1,Freq,WhyDisc,SurveyName,Country,StartYear
All Former Users,0.240524271,Side Effects,KMIR61FL.DTA,Comoros,2012
All Former Users,0.019459068,"Access, Availability",KMIR61FL.DTA,Comoros,2012
All Former Users,0.021020494,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
All Former Users,0.032312594,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
All Former Users,0.046065192,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
All Former Users,0.004330479,Cost,KMIR61FL.DTA,Comoros,2012
All Former Users,0.006293505,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
All Former Users,0.035390027,Other,KMIR61FL.DTA,Comoros,2012
All Former Users,0.014401933,Don't Know,KMIR61FL.DTA,Comoros,2012
All Former Users,0.149395112,Missing,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Became Pregnant,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.080914698,Became Pregnant,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0.033309714,Became Pregnant,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0,Became Pregnant,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Became Pregnant,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0.410488936,Wanted To Become Pregnant,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.38649022,Wanted To Become Pregnant,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0.508047532,Wanted To Become Pregnant,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.013605659,Wanted To Become Pregnant,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Wanted To Become Pregnant,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Husband Disapproved,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.006151794,Husband Disapproved,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Husband Disapproved,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.113752015,Husband Disapproved,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Husband Disapproved,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0.512212739,Side Effects,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.25532924,Side Effects,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0.233104804,Side Effects,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.019985282,Side Effects,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0.305734365,Side Effects,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,"Access, Availability",KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.029197058,"Access, Availability",KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,"Access, Availability",KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0,"Access, Availability",KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,"Access, Availability",KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.031539876,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Wanted More Effective Method,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.018577558,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.124320569,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0.206886085,Inconvenient To Use,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.025817065,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0.113093036,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.124006512,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,"Infrequent Sex, Husband Away",KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Cost,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.006497601,Cost,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Cost,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0,Cost,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Cost,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.056623844,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Marital Dissolution,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Other,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.038550342,Other,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Other,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.087247906,Other,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Other,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0,Don't Know,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0,Don't Know,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0,Don't Know,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0,Don't Know,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0.48737955,Don't Know,KMIR61FL.DTA,Comoros,2012
"Infecund, Menopausal",0.077298325,Missing,KMIR61FL.DTA,Comoros,2012
"Married, Does Not Want Child within 2 Years",0.120934548,Missing,KMIR61FL.DTA,Comoros,2012
"Married, Wants Child within 2 Years",0.112444913,Missing,KMIR61FL.DTA,Comoros,2012
"Not Married, Not Sexually Active",0.460458213,Missing,KMIR61FL.DTA,Comoros,2012
"Not Married, Sexually Active",0,Missing,KMIR61FL.DTA,Comoros,2012
All Former Users,0.078633075,Became Pregnant,EGIR61FL.DTA,Egypt,2014
All Former Users,0.382654264,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
All Former Users,0.006433299,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
All Former Users,0.224574207,Side Effects,EGIR61FL.DTA,Egypt,2014
All Former Users,0.062563177,Health Concerns,EGIR61FL.DTA,Egypt,2014
All Former Users,0.000755636,"Access, Availability",EGIR61FL.DTA,Egypt,2014
All Former Users,0.001963492,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
All Former Users,0.008047539,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
All Former Users,0.158054316,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
All Former Users,3.02E-05,Cost,EGIR61FL.DTA,Egypt,2014
All Former Users,0.002816401,Fatalistic,EGIR61FL.DTA,Egypt,2014
All Former Users,0.027886548,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
All Former Users,0.039903083,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
All Former Users,0.005684749,Other,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.013750275,Became Pregnant,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.113148135,Became Pregnant,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.014790948,Became Pregnant,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.016605788,Became Pregnant,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0.129822456,Became Pregnant,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.060076138,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.362145071,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.689922889,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.063501447,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0.119373006,Wanted To Become Pregnant,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.014601879,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.007351901,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.002568929,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Husband Disapproved,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.319131984,Side Effects,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.244413081,Side Effects,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.17918636,Side Effects,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.06827688,Side Effects,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0.183208644,Side Effects,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.131937619,Health Concerns,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.073203937,Health Concerns,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.019346004,Health Concerns,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.011647552,Health Concerns,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Health Concerns,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.002828353,"Access, Availability",EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.000820329,"Access, Availability",EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0,"Access, Availability",EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0,"Access, Availability",EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,"Access, Availability",EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.003007271,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",8.81E-05,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Wanted More Effective Method,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.000559264,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.010337926,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.006073278,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.00134381,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Inconvenient To Use,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.095934152,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.169695331,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.083899551,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.335339861,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,"Infrequent Sex, Husband Away",EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0,Cost,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",3.92E-05,Cost,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0,Cost,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",6.82E-05,Cost,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Cost,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.00255882,Fatalistic,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.003990349,Fatalistic,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0,Fatalistic,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.000437947,Fatalistic,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Fatalistic,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.319759181,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.003810915,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.026572195,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.001984285,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.003863317,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.492357783,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0.567595893,Marital Dissolution,EGIR61FL.DTA,Egypt,2014
"Infecund, Menopausal",0.012290141,Other,EGIR61FL.DTA,Egypt,2014
"Married, Does Not Want Child within 2 Years",0.006052256,Other,EGIR61FL.DTA,Egypt,2014
"Married, Wants Child within 2 Years",0.000260638,Other,EGIR61FL.DTA,Egypt,2014
"Not Married, Not Sexually Active",0.010420691,Other,EGIR61FL.DTA,Egypt,2014
"Not Married, Sexually Active",0,Other,EGIR61FL.DTA,Egypt,2014
All Former Users,0.016776961,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.450401309,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.013749617,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.197218651,Side Effects,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.033062855,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.01443082,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.049688343,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.115074243,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.021161152,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.014353324,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.032121889,Marital Dissolution,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.040039156,Other,ETIR70FL.DTA,Ethiopia,2016
All Former Users,0.001921679,Don't Know,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.009426256,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.021550968,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.009031902,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.043713501,Became Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.27132928,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.495927283,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.630519146,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.092462109,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.420276693,Wanted To Become Pregnant,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.018499942,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.006049629,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.005758498,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0,Husband Disapproved,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.198508109,Side Effects,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.237120948,Side Effects,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.155703246,Side Effects,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.05120753,Side Effects,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.093980267,Side Effects,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.046602679,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.0002093,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.002415533,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.094948766,"Access, Availability",ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.031493506,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.016572607,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.010967418,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.002113168,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0,Wanted More Effective Method,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.007698439,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.055482802,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.067842341,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.015156069,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.061369806,Inconvenient To Use,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.165854204,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.030740494,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.056127131,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.592800114,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0.17021643,"Infrequent Sex, Husband Away",ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.025325264,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.023986214,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.028433359,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0,Fatalistic,ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.193686188,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.002515199,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.002570634,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.01420356,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",ETIR70FL.DTA,Ethiopia,2016
"Infecund, Menopausal",0.050099389,Marital Dissolution,ETIR70FL.DTA,Ethiopia,2016
"Married, Does Not Want Child within 2 Years",0.002742079,Marital Dissolution,ETIR70FL.DTA,Ethiopia,2016
"Married, Wants Child within 2 Years",0.010061855,Marital Dissolution,ETIR70FL.DTA,Ethiopia,2016
"Not Married, Not Sexually Active",0.1908069,Marital Dissolution,ETIR70FL.DTA,Ethiopia,2016
