Method,Var,Freq,SurveyName,Country,StartYear
Pill,Method Information Index,0.623516445,ZMIR61FL.DTA,Zambia,2013
IUD,Method Information Index,0.823183934,ZMIR61FL.DTA,Zambia,2013
Injections,Method Information Index,0.738119758,ZMIR61FL.DTA,Zambia,2013
Female Sterilization,Method Information Index,0.509132816,ZMIR61FL.DTA,Zambia,2013
Implant,Method Information Index,0.839309276,ZMIR61FL.DTA,Zambia,2013
Pill,Told About Other Methods,0.756708784,ZMIR61FL.DTA,Zambia,2013
IUD,Told About Other Methods,0.976171354,ZMIR61FL.DTA,Zambia,2013
Injections,Told About Other Methods,0.855318959,ZMIR61FL.DTA,Zambia,2013
Female Sterilization,Told About Other Methods,0.62852341,ZMIR61FL.DTA,Zambia,2013
Implant,Told About Other Methods,0.90328178,ZMIR61FL.DTA,Zambia,2013
Pill,Told About Side Effects,0.696854206,ZMIR61FL.DTA,Zambia,2013
IUD,Told About Side Effects,0.859187032,ZMIR61FL.DTA,Zambia,2013
Injections,Told About Side Effects,0.814937676,ZMIR61FL.DTA,Zambia,2013
Female Sterilization,Told About Side Effects,0.698040761,ZMIR61FL.DTA,Zambia,2013
Implant,Told About Side Effects,0.924189086,ZMIR61FL.DTA,Zambia,2013
Pill,Told What to Do About Side Effects,0.661530775,ZMIR61FL.DTA,Zambia,2013
IUD,Told What to Do About Side Effects,0.835216586,ZMIR61FL.DTA,Zambia,2013
Injections,Told What to Do About Side Effects,0.781181927,ZMIR61FL.DTA,Zambia,2013
Female Sterilization,Told What to Do About Side Effects,0.638581973,ZMIR61FL.DTA,Zambia,2013
Implant,Told What to Do About Side Effects,0.893670076,ZMIR61FL.DTA,Zambia,2013
Total,Method Information Index,0.718964071,ZMIR61FL.DTA,Zambia,2013
Total,Told About Other Methods,0.833571713,ZMIR61FL.DTA,Zambia,2013
Total,Told About Side Effects,0.797296192,ZMIR61FL.DTA,Zambia,2013
Total,Told What to Do About Side Effects,0.763312735,ZMIR61FL.DTA,Zambia,2013
Pill,Method Information Index,0.381825236,ZWIR71FL.DTA,Zimbabwe,2015
IUD,Method Information Index,0.735802256,ZWIR71FL.DTA,Zimbabwe,2015
Injections,Method Information Index,0.429660761,ZWIR71FL.DTA,Zimbabwe,2015
Female Sterilization,Method Information Index,0.333657227,ZWIR71FL.DTA,Zimbabwe,2015
Implant,Method Information Index,0.63718585,ZWIR71FL.DTA,Zimbabwe,2015
Pill,Told About Other Methods,0.646926637,ZWIR71FL.DTA,Zimbabwe,2015
IUD,Told About Other Methods,0.906306519,ZWIR71FL.DTA,Zimbabwe,2015
Injections,Told About Other Methods,0.688728121,ZWIR71FL.DTA,Zimbabwe,2015
Female Sterilization,Told About Other Methods,0.606279316,ZWIR71FL.DTA,Zimbabwe,2015
Implant,Told About Other Methods,0.756966365,ZWIR71FL.DTA,Zimbabwe,2015
Pill,Told About Side Effects,0.50035856,ZWIR71FL.DTA,Zimbabwe,2015
IUD,Told About Side Effects,0.809143911,ZWIR71FL.DTA,Zimbabwe,2015
Injections,Told About Side Effects,0.57123841,ZWIR71FL.DTA,Zimbabwe,2015
Female Sterilization,Told About Side Effects,0.460696491,ZWIR71FL.DTA,Zimbabwe,2015
Implant,Told About Side Effects,0.836514576,ZWIR71FL.DTA,Zimbabwe,2015
Pill,Told What to Do About Side Effects,0.431097395,ZWIR71FL.DTA,Zimbabwe,2015
IUD,Told What to Do About Side Effects,0.735802256,ZWIR71FL.DTA,Zimbabwe,2015
Injections,Told What to Do About Side Effects,0.490533268,ZWIR71FL.DTA,Zimbabwe,2015
Female Sterilization,Told What to Do About Side Effects,0.427077548,ZWIR71FL.DTA,Zimbabwe,2015
Implant,Told What to Do About Side Effects,0.766565212,ZWIR71FL.DTA,Zimbabwe,2015
Total,Method Information Index,0.444858454,ZWIR71FL.DTA,Zimbabwe,2015
Total,Told About Other Methods,0.67832873,ZWIR71FL.DTA,Zimbabwe,2015
Total,Told About Side Effects,0.583235114,ZWIR71FL.DTA,Zimbabwe,2015
Total,Told What to Do About Side Effects,0.512116324,ZWIR71FL.DTA,Zimbabwe,2015
Pill,Method Information Index,0.338066195,ZWIR62FL.DTA,Zimbabwe,2010
IUD,Method Information Index,0.394740788,ZWIR62FL.DTA,Zimbabwe,2010
Injections,Method Information Index,0.405698498,ZWIR62FL.DTA,Zimbabwe,2010
Female Sterilization,Method Information Index,0.395770766,ZWIR62FL.DTA,Zimbabwe,2010
Implant,Method Information Index,0.627648934,ZWIR62FL.DTA,Zimbabwe,2010
Pill,Told About Other Methods,0.584143413,ZWIR62FL.DTA,Zimbabwe,2010
IUD,Told About Other Methods,0.52268179,ZWIR62FL.DTA,Zimbabwe,2010
Injections,Told About Other Methods,0.653007736,ZWIR62FL.DTA,Zimbabwe,2010
Female Sterilization,Told About Other Methods,0.740475816,ZWIR62FL.DTA,Zimbabwe,2010
Implant,Told About Other Methods,0.818836885,ZWIR62FL.DTA,Zimbabwe,2010
Pill,Told About Side Effects,0.496955394,ZWIR62FL.DTA,Zimbabwe,2010
IUD,Told About Side Effects,0.514339638,ZWIR62FL.DTA,Zimbabwe,2010
Injections,Told About Side Effects,0.601035513,ZWIR62FL.DTA,Zimbabwe,2010
Female Sterilization,Told About Side Effects,0.582143233,ZWIR62FL.DTA,Zimbabwe,2010
Implant,Told About Side Effects,0.795618862,ZWIR62FL.DTA,Zimbabwe,2010
Pill,Told What to Do About Side Effects,0.408449036,ZWIR62FL.DTA,Zimbabwe,2010
IUD,Told What to Do About Side Effects,0.469983793,ZWIR62FL.DTA,Zimbabwe,2010
Injections,Told What to Do About Side Effects,0.477180338,ZWIR62FL.DTA,Zimbabwe,2010
Female Sterilization,Told What to Do About Side Effects,0.440387668,ZWIR62FL.DTA,Zimbabwe,2010
Implant,Told What to Do About Side Effects,0.725535059,ZWIR62FL.DTA,Zimbabwe,2010
Total,Method Information Index,0.368065668,ZWIR62FL.DTA,Zimbabwe,2010
Total,Told About Other Methods,0.611803334,ZWIR62FL.DTA,Zimbabwe,2010
Total,Told About Side Effects,0.533804734,ZWIR62FL.DTA,Zimbabwe,2010
Total,Told What to Do About Side Effects,0.440116476,ZWIR62FL.DTA,Zimbabwe,2010
Pill,Method Information Index,,TRIR61FL.DTA,Turkey,2013
IUD,Method Information Index,,TRIR61FL.DTA,Turkey,2013
Injections,Method Information Index,,TRIR61FL.DTA,Turkey,2013
Female Sterilization,Method Information Index,,TRIR61FL.DTA,Turkey,2013
Implant,Method Information Index,,TRIR61FL.DTA,Turkey,2013
Pill,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
IUD,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
Injections,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
Female Sterilization,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
Implant,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
Pill,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
IUD,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
Injections,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
Female Sterilization,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
Implant,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
Pill,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
IUD,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
Injections,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
Female Sterilization,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
Implant,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
Total,Method Information Index,,TRIR61FL.DTA,Turkey,2013
Total,Told About Other Methods,,TRIR61FL.DTA,Turkey,2013
Total,Told About Side Effects,,TRIR61FL.DTA,Turkey,2013
Total,Told What to Do About Side Effects,,TRIR61FL.DTA,Turkey,2013
Pill,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
IUD,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
Injections,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
Female Sterilization,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
Implant,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
Pill,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
IUD,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
Injections,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
Female Sterilization,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
Implant,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
Pill,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
IUD,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Injections,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Female Sterilization,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Implant,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Pill,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
IUD,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Injections,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Female Sterilization,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Implant,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Total,Method Information Index,,BDIR7RFL.DTA,Bangladesh,2017
Total,Told About Other Methods,,BDIR7RFL.DTA,Bangladesh,2017
Total,Told About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Total,Told What to Do About Side Effects,,BDIR7RFL.DTA,Bangladesh,2017
Pill,Method Information Index,0.120524444,CDIR61FL.DTA,Congo Democratic Republic,2013
IUD,Method Information Index,0.661729212,CDIR61FL.DTA,Congo Democratic Republic,2013
Injections,Method Information Index,0.363147586,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Sterilization,Method Information Index,0.064418383,CDIR61FL.DTA,Congo Democratic Republic,2013
Implant,Method Information Index,0.504289238,CDIR61FL.DTA,Congo Democratic Republic,2013
Pill,Told About Other Methods,0.424045941,CDIR61FL.DTA,Congo Democratic Republic,2013
IUD,Told About Other Methods,0.77342738,CDIR61FL.DTA,Congo Democratic Republic,2013
Injections,Told About Other Methods,0.518219539,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Sterilization,Told About Other Methods,0.222827927,CDIR61FL.DTA,Congo Democratic Republic,2013
Implant,Told About Other Methods,0.647906367,CDIR61FL.DTA,Congo Democratic Republic,2013
Pill,Told About Side Effects,0.405961308,CDIR61FL.DTA,Congo Democratic Republic,2013
IUD,Told About Side Effects,0.859743146,CDIR61FL.DTA,Congo Democratic Republic,2013
Injections,Told About Side Effects,0.621851343,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Sterilization,Told About Side Effects,0.483159705,CDIR61FL.DTA,Congo Democratic Republic,2013
Implant,Told About Side Effects,0.745856404,CDIR61FL.DTA,Congo Democratic Republic,2013
Pill,Told What to Do About Side Effects,0.260545417,CDIR61FL.DTA,Congo Democratic Republic,2013
IUD,Told What to Do About Side Effects,0.859743146,CDIR61FL.DTA,Congo Democratic Republic,2013
Injections,Told What to Do About Side Effects,0.521777212,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Sterilization,Told What to Do About Side Effects,0.304808403,CDIR61FL.DTA,Congo Democratic Republic,2013
Implant,Told What to Do About Side Effects,0.672674057,CDIR61FL.DTA,Congo Democratic Republic,2013
Total,Method Information Index,0.285885198,CDIR61FL.DTA,Congo Democratic Republic,2013
Total,Told About Other Methods,0.502042635,CDIR61FL.DTA,Congo Democratic Republic,2013
Total,Told About Side Effects,0.57635268,CDIR61FL.DTA,Congo Democratic Republic,2013
Total,Told What to Do About Side Effects,0.459571829,CDIR61FL.DTA,Congo Democratic Republic,2013
Pill,Method Information Index,0.261434147,CIIR62FL.DTA,Cote d'Ivoire,2011
IUD,Method Information Index,0.481997193,CIIR62FL.DTA,Cote d'Ivoire,2011
Injections,Method Information Index,0.440036982,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Sterilization,Method Information Index,0,CIIR62FL.DTA,Cote d'Ivoire,2011
Implant,Method Information Index,0.407054179,CIIR62FL.DTA,Cote d'Ivoire,2011
Pill,Told About Other Methods,0.446959987,CIIR62FL.DTA,Cote d'Ivoire,2011
IUD,Told About Other Methods,0.845721505,CIIR62FL.DTA,Cote d'Ivoire,2011
Injections,Told About Other Methods,0.6263148,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Sterilization,Told About Other Methods,0.687287668,CIIR62FL.DTA,Cote d'Ivoire,2011
Implant,Told About Other Methods,0.540053017,CIIR62FL.DTA,Cote d'Ivoire,2011
Pill,Told About Side Effects,0.406016853,CIIR62FL.DTA,Cote d'Ivoire,2011
IUD,Told About Side Effects,0.636275689,CIIR62FL.DTA,Cote d'Ivoire,2011
Injections,Told About Side Effects,0.625673499,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Sterilization,Told About Side Effects,0.383911528,CIIR62FL.DTA,Cote d'Ivoire,2011
Implant,Told About Side Effects,0.700749277,CIIR62FL.DTA,Cote d'Ivoire,2011
Pill,Told What to Do About Side Effects,0.316490879,CIIR62FL.DTA,Cote d'Ivoire,2011
IUD,Told What to Do About Side Effects,0.636275689,CIIR62FL.DTA,Cote d'Ivoire,2011
Injections,Told What to Do About Side Effects,0.495441354,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Sterilization,Told What to Do About Side Effects,0.088829087,CIIR62FL.DTA,Cote d'Ivoire,2011
Implant,Told What to Do About Side Effects,0.700749277,CIIR62FL.DTA,Cote d'Ivoire,2011
Total,Method Information Index,0.305389418,CIIR62FL.DTA,Cote d'Ivoire,2011
Total,Told About Other Methods,0.494161131,CIIR62FL.DTA,Cote d'Ivoire,2011
Total,Told About Side Effects,0.464058977,CIIR62FL.DTA,Cote d'Ivoire,2011
Total,Told What to Do About Side Effects,0.366098208,CIIR62FL.DTA,Cote d'Ivoire,2011
Pill,Method Information Index,0.406856514,CMIR71FL.DTA,Cameroon,2018
IUD,Method Information Index,0.644533599,CMIR71FL.DTA,Cameroon,2018
Injections,Method Information Index,0.504466386,CMIR71FL.DTA,Cameroon,2018
Female Sterilization,Method Information Index,0.297990987,CMIR71FL.DTA,Cameroon,2018
Implant,Method Information Index,0.630184568,CMIR71FL.DTA,Cameroon,2018
Pill,Told About Other Methods,0.629598528,CMIR71FL.DTA,Cameroon,2018
IUD,Told About Other Methods,0.897606255,CMIR71FL.DTA,Cameroon,2018
Injections,Told About Other Methods,0.743051766,CMIR71FL.DTA,Cameroon,2018
Female Sterilization,Told About Other Methods,0.63219088,CMIR71FL.DTA,Cameroon,2018
Implant,Told About Other Methods,0.816168883,CMIR71FL.DTA,Cameroon,2018
Pill,Told About Side Effects,0.579678472,CMIR71FL.DTA,Cameroon,2018
IUD,Told About Side Effects,0.741942397,CMIR71FL.DTA,Cameroon,2018
Injections,Told About Side Effects,0.702866961,CMIR71FL.DTA,Cameroon,2018
Female Sterilization,Told About Side Effects,0.560293247,CMIR71FL.DTA,Cameroon,2018
Implant,Told About Side Effects,0.797046848,CMIR71FL.DTA,Cameroon,2018
Pill,Told What to Do About Side Effects,0.441357218,CMIR71FL.DTA,Cameroon,2018
IUD,Told What to Do About Side Effects,0.664795815,CMIR71FL.DTA,Cameroon,2018
Injections,Told What to Do About Side Effects,0.572937731,CMIR71FL.DTA,Cameroon,2018
Female Sterilization,Told What to Do About Side Effects,0.328319373,CMIR71FL.DTA,Cameroon,2018
Implant,Told What to Do About Side Effects,0.691460596,CMIR71FL.DTA,Cameroon,2018
Total,Method Information Index,0.535428235,CMIR71FL.DTA,Cameroon,2018
Total,Told About Other Methods,0.738891724,CMIR71FL.DTA,Cameroon,2018
Total,Told About Side Effects,0.712939166,CMIR71FL.DTA,Cameroon,2018
Total,Told What to Do About Side Effects,0.591418561,CMIR71FL.DTA,Cameroon,2018
